,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S3,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S4,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S5,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S6,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S7,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S8,S9,Smax1,Smax10,Smax11,Smax12,Smax13,Smax14,Smax15,Smax16,Smax17,Smax18,Smax19,Smax2,Smax20,Smax21,Smax22,Smax23,Smax24,Smax25,Smax26,Smax27,Smax28,Smax29,Smax3,Smax30,Smax31,Smax32,Smax33,Smax34,Smax35,Smax36,Smax37,Smax38,Smax39,Smax4,Smax40,Smax41,Smax42,Smax43,Smax44,Smax45,Smax46,Smax47,Smax48,Smax49,Smax5,Smax50,Smax51,Smax52,Smax53,Smax54,Smax55,Smax56,Smax57,Smax58,Smax59,Smax6,Smax60,Smax61,Smax62,Smax63,Smax64,Smax65,Smax66,Smax67,Smax68,Smax69,Smax7,Smax70,Smax71,Smax72,Smax73,Smax74,Smax75,Smax76,Smax77,Smax78,Smax8,Smax9,Smin1,Smin10,Smin11,Smin12,Smin13,Smin14,Smin15,Smin16,Smin17,Smin18,Smin19,Smin2,Smin20,Smin21,Smin22,Smin23,Smin24,Smin25,Smin26,Smin27,Smin28,Smin29,Smin3,Smin30,Smin31,Smin32,Smin33,Smin34,Smin35,Smin36,Smin37,Smin38,Smin39,Smin4,Smin40,Smin41,Smin42,Smin43,Smin44,Smin45,Smin46,Smin47,Smin48,Smin49,Smin5,Smin50,Smin51,Smin52,Smin53,Smin54,Smin55,Smin56,Smin57,Smin58,Smin59,Smin6,Smin60,Smin61,Smin62,Smin63,Smin64,Smin65,Smin66,Smin67,Smin68,Smin69,Smin7,Smin70,Smin71,Smin72,Smin73,Smin74,Smin75,Smin76,Smin77,Smin78,Smin8,Smin9
568,0.0,0.0,0.0,6.024,0.557,0.0,0.0,0.129,2.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.346,11.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.012,0,0.0,2.044,0.308,0,0.0,0.129,1.15,0.0,0.0,0,0,0.0,0,0.0,2.878,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,11.346,6.094,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.664,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.244,0.0,0,0.0,1.947,0.249,0,0.0,0.129,0.776,0.0,0.0,0,0,0.0,0,0.0,2.878,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,11.346,5.387,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.664,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.565,0.0
569,0.0,0.0,0.0,1.083,0.0,0.0,0.0,-0.948,0.087,0.0,0.0,0.0,0.0,4.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.697,0.0,0.0,-0.583,1.211,0.0,0.0,20.639,4.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.181,0,0.0,1.083,0.0,0,0.0,-0.948,0.26,0.0,0.0,0,0,4.725,0,0.0,0.0,0.0,0.0,0,0.0,3.697,0.0,0,-0.583,1.211,0,0.0,10.386,4.435,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.449,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.181,0.0,0,0.0,1.083,0.0,0,0.0,-0.948,-0.173,0.0,0.0,0,0,4.725,0,0.0,0.0,0.0,0.0,0,0.0,3.697,0.0,0,-0.583,1.211,0,0.0,10.254,4.435,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.449,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.181,0.0
570,0.0,0.0,6.598,13.779,0.0,0.0,0.0,1.787,2.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.937,11.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.775,1.822,0.0,0,0.0,0.931,0.919,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,9.469,11.331,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1.524,1.623,0.0,0,0.0,-0.042,0.198,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,9.469,11.331,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0
571,0.0,0.0,0.0,2.519,0.0,0.0,0.0,0.0,-1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.912,0.0,0.0,26.491,21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.961,0.0,0,0.0,0.0,-0.437,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-0.912,0.0,0,8.983,10.77,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,-5.13,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.676,0.0,0,0.0,0.0,-0.716,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-0.912,0.0,0,8.754,10.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,-5.13,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0
572,0.0,0.0,0.0,6.152,0.0,0.0,0.0,-0.613,0.081,0.0,0.0,0.0,0.0,4.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,10.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.639,0.0,0,0.0,-0.613,0.155,0.0,0.0,0,0,4.916,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,8.98,10.484,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.417,0.0,0,0.0,-0.613,-0.074,0.0,0.0,0,0,4.916,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,8.98,10.484,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0
573,0.0,0.0,0.0,2.526,-4.584,0.0,0.0,-0.739,0.134,0.476,0.0,0.0,0.0,11.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.837,0.0,0.0,0.0,1.344,0.0,29.07,11.567,5.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.465,0,0.0,1.332,-0.95,0,0.0,-0.739,0.075,0.243,0.0,0,0,5.757,0,0.0,0.0,0.0,0.0,0,0.0,4.029,0.0,0,0.0,1.344,0,10.091,11.567,5.422,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.465,0.0,0,0.0,1.195,-1.315,0,0.0,-0.739,0.06,0.233,0.0,0,0,5.32,0,0.0,0.0,0.0,0.0,0,0.0,3.808,0.0,0,0.0,1.344,0,9.145,11.567,5.422,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.465,0.0
574,0.0,0.0,3.345,1.44,-0.968,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.281,0.0,8.877,22.665,5.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.135,0,1.678,1.44,-0.399,0,0.0,0.0,0.434,0.0,0.0,0,0,0.0,0,0.0,0.0,2.192,0.0,0,0.0,0.0,0.0,0,0.0,1.281,0,8.877,11.505,5.352,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.608,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.135,0.0,0,1.667,1.44,-0.569,0,0.0,0.0,0.434,0.0,0.0,0,0,0.0,0,0.0,0.0,2.192,0.0,0,0.0,0.0,0.0,0,0.0,1.281,0,8.877,11.16,5.352,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.608,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.135,0.0
575,0.0,0.0,0.0,0.0,0.902,0.0,0.0,-0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,2.645,0.0,0.0,0.838,0.0,0.0,0.0,0.0,21.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547,0,0.0,0.0,0.733,0,0.0,-0.435,0.0,0.0,0.0,0,0,0.0,0,0.0,2.81,0.0,0.0,0,2.645,0.0,0.838,0,0.0,0.0,0,0.0,11.576,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.46,0,0,0,0,0,0,2.213,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.12,0.0,0,0.0,0.0,0.17,0,0.0,-0.435,0.0,0.0,0.0,0,0,0.0,0,0.0,2.81,0.0,0.0,0,2.645,0.0,0.838,0,0.0,0.0,0,0.0,10.387,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.46,0,0,0,0,0,0,2.213,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.153,0.0
576,0.0,0.0,0.0,12.106,0.693,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.934,0,0.0,2.064,0.325,0,0.0,0.0,1.122,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.178,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.683,0.0,0,0.0,1.958,0.022,0,0.0,0.0,0.792,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5.404,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.283,0.0
577,0.0,0.0,0.0,8.55,1.361,0.0,0.0,0.0,2.311,0.0,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.231,0,0.0,2.234,0.733,0,0.0,0.0,1.475,0.0,0.346,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.424,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.039,0,0,0,0,0,0,2.324,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.352,0.0,0,0.0,2.041,0.627,0,0.0,0.0,0.837,0.0,0.346,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.424,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.039,0,0,0,0,0,0,2.225,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.26,0.0
578,0.0,0.0,0.0,4.714,0.0,0.0,0.0,0.0,2.065,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.231,0.0,0.0,0.0,8.693,0.0,3.591,0.0,1.535,0.0,0.0,39.535,5.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169,0,0.0,1.627,0.0,0,0.0,0.0,0.773,0.615,0.0,0,0,0.0,0,0.0,0.0,3.231,0.0,0,0.0,4.466,2.099,0,0.0,1.535,0,0.0,13.329,5.756,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-3.698,0.0,0,0,0,0,0,0,2.042,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.87,0.0,0,0.0,1.54,0.0,0,0.0,0.0,0.147,0.39,0.0,0,0,0.0,0,0.0,0.0,3.231,0.0,0,0.0,4.227,1.492,0,0.0,1.535,0,0.0,12.876,5.756,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-3.698,0.0,0,0,0,0,0,0,1.715,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.387,0.0
579,0.0,0.0,0.0,11.499,-4.278,0.0,0.0,-0.752,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.221,12.74,22.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.349,0,0.0,1.617,-0.751,0,0.0,-0.752,0.582,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,10.638,12.74,6.138,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.413,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.349,0.0,0,0.0,0.993,-1.622,0,0.0,-0.752,-0.494,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,9.781,12.74,5.16,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.413,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.349,0.0
580,0.0,0.0,0.0,10.366,0.0,0.0,0.0,0.0,0.642,0.0,0.0,0.0,0.0,5.483,0.0,0.0,2.263,0.0,0.0,0.0,0.0,7.562,0.0,0.0,0.0,0.0,0.0,0.0,23.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.598,0.0,0,0.0,0.0,0.5,0.0,0.0,0,0,5.483,0,0.0,2.263,0.0,0.0,0,0.0,3.781,0.0,0,0.0,0.0,0,0.0,11.881,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-3.661,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.417,0.0,0,0.0,0.0,0.032,0.0,0.0,0,0,5.483,0,0.0,2.263,0.0,0.0,0,0.0,3.781,0.0,0,0.0,0.0,0,0.0,11.881,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-3.661,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0
581,0.0,0.0,0.0,0.0,0.231,0.0,0.0,-4.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,72.516,19.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.607,0,0.0,0.0,0.115,0,0.0,-0.54,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.577,0,0.0,0.0,0,0.0,12.354,4.847,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.854,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.251,0.0,0,0.0,0.0,0.115,0,0.0,-0.96,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.838,0,0.0,0.0,0,0.0,11.551,4.833,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.854,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,-0.527,0.0
582,0.0,0.0,0.0,15.809,0.0,0.0,0.0,0.163,1.304,0.0,-0.47,0.0,0.0,0.0,0.0,0.0,3.021,0.0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,0.0,0.0,24.927,0.0,0.0,12.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814,0,0.0,2.051,0.0,0,0.0,0.118,1.073,0.0,-0.47,0,0,0.0,0,0.0,3.021,0.0,0.0,0,0.0,0.0,2.331,0,0.0,0.0,0,0.0,12.683,0.0,0.0,12.984,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.835,0.0,0,0.0,1.322,0.0,0,0.0,0.045,-0.329,0.0,-0.47,0,0,0.0,0,0.0,3.021,0.0,0.0,0,0.0,0.0,2.199,0,0.0,0.0,0,0.0,12.244,0.0,0.0,12.984,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.448,0.0
583,0.0,0.0,1.913,0.0,1.689,0.0,0.0,1.681,0.0,0.0,-0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.42,6.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108,0,1.913,0.0,0.512,0,0.0,1.289,0.0,0.0,0.079,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,12.185,6.055,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.497,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.376,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,1.105,0.0,0,1.913,0.0,0.236,0,0.0,-0.032,0.0,0.0,-0.287,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,12.073,6.055,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.497,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.671,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.55,0.0
