,EstateVSA0,EstateVSA1,EstateVSA10,EstateVSA2,EstateVSA3,EstateVSA4,EstateVSA5,EstateVSA6,EstateVSA7,EstateVSA8,EstateVSA9,LabuteASA,MRVSA0,MRVSA1,MRVSA2,MRVSA3,MRVSA4,MRVSA5,MRVSA6,MRVSA7,MRVSA8,MRVSA9,MTPSA,PEOEVSA0,PEOEVSA1,PEOEVSA10,PEOEVSA11,PEOEVSA12,PEOEVSA13,PEOEVSA2,PEOEVSA3,PEOEVSA4,PEOEVSA5,PEOEVSA6,PEOEVSA7,PEOEVSA8,PEOEVSA9,VSAEstate0,VSAEstate1,VSAEstate10,VSAEstate2,VSAEstate3,VSAEstate4,VSAEstate5,VSAEstate6,VSAEstate7,VSAEstate8,VSAEstate9,slogPVSA0,slogPVSA1,slogPVSA10,slogPVSA11,slogPVSA2,slogPVSA3,slogPVSA4,slogPVSA5,slogPVSA6,slogPVSA7,slogPVSA8,slogPVSA9
451,0.0,11.123,0.0,0.0,16.821,0.0,25.384,18.202,9.968,5.262,4.795,92.212,0.0,5.262,9.968,0.0,6.924,0.0,52.204,0.0,17.196,0.0,69.54,4.984,9.779,0.0,0.0,5.559,0.0,0.0,5.262,0.0,0.0,30.686,23.651,0.0,11.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.333,0.0,5.559,9.968,0.0,0.0,0.0,18.255,11.257,35.387,0.0,11.127,0.0,0.0
452,0.0,11.436,0.0,10.548,25.931,6.421,6.066,0.0,9.884,11.143,5.207,87.433,5.207,5.409,9.714,0.0,19.262,23.723,11.685,0.0,0.0,11.636,91.16,15.841,5.409,0.0,0.0,5.618,0.0,0.0,4.984,4.73,0.0,19.262,19.156,0.0,11.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,16.252,28.011,0.0,0.0,0.0,5.409,19.262,6.066,0.0,0.0,0.0,11.636
453,0.0,0.0,0.0,6.042,26.055,22.508,0.0,6.197,58.23,0.0,0.0,119.406,0.0,0.0,9.884,0.0,12.463,31.582,59.285,0.0,0.0,5.818,19.37,9.8,0.0,0.0,0.0,0.0,0.0,4.984,0.0,0.0,30.332,29.804,32.252,6.042,5.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,4.9,36.566,0.0,0.0,6.421,0.0,22.732,42.595,0.0,0.0,0.0,5.818
454,4.836,5.918,0.0,10.045,11.127,0.0,0.0,48.531,0.0,46.404,0.0,126.431,0.0,0.0,0.0,0.0,10.754,0.0,69.703,0.0,0.0,46.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.202,53.534,29.326,15.963,0.0,4.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.499,24.279,0.0,4.836,0.0,46.404,0.0,0.0,17.045,48.531,10.045,0.0,0.0,0.0
455,11.566,46.967,0.0,50.643,0.0,12.133,12.133,0.0,21.267,10.213,19.802,184.832,30.015,0.0,10.634,0.0,0.0,63.116,46.519,0.0,11.499,22.941,163.18,41.693,9.589,0.0,11.566,0.0,0.0,0.0,0.0,0.0,0.0,24.265,50.643,35.468,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.667,0.0,21.267,84.475,11.499,0.0,0.0,0.0,31.843,24.265,0.0,0.0,0.0,11.375
456,0.0,5.907,0.0,17.131,32.848,0.0,24.265,0.0,10.217,16.338,4.795,111.868,9.531,0.0,10.217,0.0,0.0,39.393,34.852,0.0,0.0,17.508,41.57,10.054,9.694,0.0,0.0,5.907,0.0,0.0,0.0,0.0,11.601,24.265,36.765,13.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.339,5.772,5.317,50.2,0.0,11.601,4.737,0.0,10.358,24.265,5.023,0.0,0.0,0.0
457,29.059,18.753,0.0,6.421,25.586,13.847,0.0,6.076,4.9,9.474,19.802,134.405,29.276,0.0,4.9,5.918,50.54,19.696,11.649,0.0,0.0,11.939,96.3,19.687,9.694,5.601,0.0,0.0,11.939,4.795,0.0,0.0,6.076,32.765,13.09,11.96,18.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,70.096,0.0,0.0,19.063,5.918,27.192,11.649,0.0,0.0,0.0,0.0
458,0.0,6.793,0.0,5.75,23.483,0.0,7.11,18.209,6.579,14.211,0.0,82.901,14.211,0.0,0.0,0.0,6.421,13.903,30.351,0.0,17.249,0.0,27.69,14.211,0.0,11.499,12.542,0.0,0.0,0.0,0.0,6.579,6.076,24.117,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.167,0.0,14.211,13.903,17.249,0.0,6.421,0.0,5.563,24.788,0.0,0.0,0.0,0.0
459,12.062,0.0,0.0,0.0,0.0,37.991,0.0,0.0,10.229,0.0,9.589,70.853,9.589,0.0,9.8,10.229,0.0,28.191,0.0,0.0,0.0,12.062,65.34,9.8,0.0,0.0,0.0,0.0,12.062,9.589,0.0,0.0,10.229,0.0,28.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333,0.0,0.0,50.053,0.0,0.0,0.0,0.0,0.0,10.229,0.0,0.0,0.0,9.589
460,0.0,5.907,0.0,0.0,24.216,0.0,0.0,49.937,0.0,0.0,4.795,85.542,4.795,0.0,4.9,0.0,20.771,13.09,35.392,0.0,0.0,5.907,20.31,4.9,4.795,0.0,0.0,5.907,0.0,0.0,0.0,0.0,17.696,32.904,18.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,23.897,0.0,0.0,0.0,6.924,29.769,24.265,0.0,0.0,0.0,0.0
461,0.0,11.814,0.0,17.796,19.634,6.924,24.265,0.0,29.381,0.0,9.589,119.898,9.589,0.0,10.217,0.0,20.771,31.496,29.829,0.0,0.0,17.502,61.44,15.533,9.589,0.0,5.907,5.907,0.0,0.0,0.0,0.0,13.847,37.355,31.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.667,0.0,10.634,42.893,0.0,0.0,4.795,0.0,31.129,24.265,0.0,0.0,0.0,5.687
462,23.96,0.0,0.0,18.584,0.0,6.924,11.762,6.256,10.634,5.107,14.384,98.16,19.49,0.0,10.634,0.0,25.428,12.009,0.0,0.0,0.0,30.048,95.5,15.74,14.384,0.0,12.317,0.0,5.969,0.0,11.762,0.0,0.0,25.353,0.0,0.0,12.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.287,1.546,10.634,47.485,0.0,11.762,14.384,0.0,13.345,0.0,0.0,0.0,0.0,0.0
463,0.0,5.907,0.0,5.694,21.806,0.0,13.245,30.332,15.285,0.0,4.795,97.665,4.795,0.0,15.285,0.0,0.0,7.048,42.223,0.0,0.0,27.713,57.78,10.301,4.795,0.0,0.0,5.907,0.0,4.984,0.0,0.0,18.199,12.133,23.337,11.714,5.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,5.317,22.923,0.0,0.0,0.0,0.0,10.488,36.529,0.0,21.806,0.0,0.0
464,5.969,5.563,0.0,5.687,5.687,0.0,24.265,30.332,5.317,5.107,4.795,93.359,9.901,0.0,0.0,0.0,0.0,5.317,60.161,0.0,0.0,17.344,49.33,10.423,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,30.332,24.265,5.687,11.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.167,0.0,5.317,11.076,0.0,0.0,0.0,0.0,10.358,54.597,0.0,0.0,0.0,11.375
465,24.54,6.607,0.0,23.526,6.421,18.218,4.567,18.199,32.401,4.737,15.32,154.843,20.056,0.0,19.519,0.0,30.961,18.468,48.55,0.0,0.0,16.982,125.55,25.373,4.567,23.21,0.0,0.0,0.0,14.952,0.0,0.0,30.332,11.984,6.545,12.934,24.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545,63.955,0.0,5.317,66.302,0.0,0.0,11.158,0.0,11.791,42.986,0.0,11.164,0.0,5.818
466,24.54,6.607,0.0,23.024,12.842,25.496,4.567,0.0,20.269,4.737,15.32,137.875,20.056,0.0,19.519,0.0,56.265,11.924,12.655,0.0,0.0,16.982,125.55,25.373,4.567,23.21,0.0,0.0,0.0,14.952,0.0,0.0,12.842,12.842,6.042,12.934,24.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,56.597,0.0,5.317,65.799,0.0,0.0,4.737,0.0,31.911,12.655,0.0,11.164,0.0,5.818
467,0.0,5.783,0.0,6.421,17.557,10.95,14.034,18.199,18.199,4.737,4.795,101.213,9.531,0.0,0.0,0.0,19.765,7.11,41.962,0.0,5.75,16.556,26.3,9.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.265,41.813,6.421,7.11,11.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.833,0.0,4.737,12.893,5.75,0.0,11.215,0.0,18.908,36.398,0.0,10.772,0.0,0.0
468,17.215,23.095,4.39,43.556,11.984,12.263,4.567,11.824,0.0,0.0,19.802,149.017,19.398,0.0,4.567,0.0,44.753,17.989,39.431,0.0,0.0,22.56,82.77,19.68,4.795,0.0,5.429,0.0,5.969,9.185,0.0,0.0,0.0,38.673,36.278,17.308,11.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.821,52.179,0.0,10.329,39.943,0.0,0.0,6.421,5.817,48.149,17.058,0.0,10.903,0.0,10.078
469,18.312,12.146,0.0,25.136,11.127,0.0,0.0,38.97,5.317,4.737,15.32,131.486,20.056,0.0,5.317,0.0,57.464,13.152,29.326,0.0,5.75,0.0,81.95,25.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.133,32.401,30.489,12.208,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,0.0,10.054,52.322,5.75,0.0,12.842,0.0,31.898,18.199,0.0,0.0,0.0,0.0
470,11.398,5.563,0.0,17.578,5.694,6.197,16.7,13.847,4.984,5.107,9.589,97.339,9.901,0.0,9.551,0.0,20.392,0.0,39.81,0.0,0.0,17.003,72.19,9.674,4.795,0.0,5.429,0.0,5.969,9.779,0.0,0.0,0.0,25.98,18.436,5.386,11.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674,44.826,0.0,5.429,20.627,0.0,0.0,6.545,6.924,22.976,23.124,0.0,11.033,0.0,0.0
471,0.0,5.69,0.0,19.696,62.162,5.687,9.249,55.455,20.965,16.338,4.795,199.689,4.737,0.0,19.247,0.0,32.855,44.231,75.929,0.0,5.75,17.288,55.53,9.637,9.467,0.0,0.0,0.0,5.69,9.476,5.099,0.0,42.79,36.753,56.399,6.545,18.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357,59.455,6.132,15.327,58.578,5.75,11.601,19.51,0.0,19.169,59.392,5.023,0.0,0.0,5.687
472,0.0,5.907,0.0,17.423,29.91,0.0,18.46,19.056,20.185,0.0,4.795,116.212,4.795,0.0,9.968,0.0,25.807,10.217,41.72,0.0,0.0,23.23,58.12,10.217,4.795,5.818,0.0,5.907,0.0,9.968,0.0,0.0,0.0,43.528,18.436,11.251,5.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.833,0.0,10.217,21.917,0.0,0.0,0.0,6.924,28.763,30.593,0.0,0.0,0.0,17.323
473,0.0,18.235,0.0,18.653,5.563,0.0,24.526,30.332,21.152,0.0,9.589,128.476,9.589,0.0,21.152,0.0,12.966,6.545,65.985,0.0,0.0,11.814,83.12,5.317,19.999,0.0,5.907,5.907,0.0,5.426,0.0,0.0,30.332,17.696,37.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.667,0.0,16.168,23.343,0.0,0.0,11.339,0.0,22.342,54.858,0.0,0.0,0.0,0.0
474,10.83,32.733,0.0,0.0,6.066,30.332,0.0,0.0,5.317,23.202,20.015,128.619,14.824,0.0,0.0,0.0,0.0,5.317,62.121,0.0,5.75,40.484,92.47,10.423,14.909,0.0,0.0,11.595,0.0,0.0,0.0,0.0,23.202,24.265,17.155,21.197,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.762,11.627,5.317,15.937,5.75,23.202,0.0,10.114,10.358,36.398,10.045,0.0,0.0,11.375
475,22.78,22.397,0.0,11.394,0.0,32.419,19.914,0.0,5.317,9.474,19.703,143.814,23.986,0.0,5.317,0.0,19.765,14.22,62.484,0.0,0.0,17.626,107.77,14.791,10.114,0.0,0.0,5.687,11.939,9.589,0.0,0.0,18.199,13.847,23.024,36.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.167,0.0,5.317,31.082,0.0,0.0,19.063,10.114,25.329,46.806,0.0,0.0,0.0,5.687
476,0.0,17.154,0.0,11.257,5.687,10.879,36.983,30.332,10.301,0.0,9.589,132.55,4.795,0.0,14.348,7.048,6.924,5.317,76.469,0.0,5.687,11.595,68.92,5.317,19.255,0.0,0.0,11.466,0.0,4.682,0.0,0.0,18.199,31.189,19.441,16.945,5.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241,52.259,0.0,10.876,20.255,0.0,0.0,7.048,6.924,16.052,59.653,0.0,5.687,0.0,5.687
477,17.709,17.069,0.0,0.0,12.133,30.462,0.0,0.0,10.301,5.107,17.966,111.44,23.072,0.0,4.984,0.0,6.176,5.317,53.722,0.0,0.0,17.475,62.22,10.423,0.0,0.0,0.0,0.0,12.146,9.779,13.171,0.0,6.066,30.332,11.884,5.563,11.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73,28.353,0.0,5.317,16.06,0.0,0.0,6.176,0.0,15.921,42.595,0.0,0.0,0.0,24.676
478,39.828,5.687,0.0,17.033,6.066,13.847,0.0,0.0,5.317,0.0,32.875,121.398,27.684,0.0,5.317,0.0,25.563,4.9,33.877,0.0,0.0,23.313,92.55,5.317,14.909,0.0,0.0,11.595,12.207,9.694,13.171,0.0,0.0,25.98,6.066,10.611,11.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.741,40.593,0.0,10.217,22.401,0.0,0.0,10.971,10.114,19.411,18.199,0.0,0.0,0.0,29.341
479,14.947,17.124,0.0,5.75,6.256,18.199,30.332,0.0,4.722,4.737,18.532,120.931,18.078,0.0,0.0,0.0,0.0,10.978,58.645,0.0,11.499,21.398,98.54,4.737,14.836,5.75,10.023,5.687,0.0,8.418,0.0,0.0,18.199,18.199,6.066,22.933,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.647,42.461,-3.525,9.459,19.597,11.499,0.0,10.023,10.114,0.0,48.531,0.0,0.0,0.0,11.375
480,22.78,36.151,0.0,16.958,0.0,25.309,33.761,0.0,5.317,14.211,19.703,174.387,28.723,0.0,5.317,0.0,39.717,20.324,62.484,0.0,0.0,17.626,117.0,19.527,10.114,0.0,0.0,5.687,11.939,9.589,0.0,0.0,12.133,33.258,30.637,34.698,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.317,43.289,0.0,0.0,23.8,10.114,39.176,46.806,0.0,0.0,0.0,5.687
481,5.969,5.918,0.0,6.545,19.386,0.0,0.0,0.0,5.317,5.107,4.795,54.064,9.901,0.0,5.317,5.918,12.842,13.09,0.0,0.0,0.0,5.969,49.33,10.423,4.795,0.0,0.0,0.0,5.969,0.0,0.0,0.0,0.0,19.386,6.545,5.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,5.317,24.165,0.0,0.0,4.795,5.918,12.842,0.0,0.0,0.0,0.0,0.0
482,22.78,34.922,0.0,11.394,0.0,25.309,19.914,13.847,5.317,9.474,19.703,162.909,23.986,0.0,5.317,5.918,33.613,13.717,62.484,0.0,0.0,17.626,107.77,14.791,10.114,0.0,0.0,5.687,11.939,9.589,0.0,0.0,32.047,19.765,23.024,35.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,5.317,30.579,0.0,0.0,19.063,16.032,39.176,46.806,0.0,0.0,0.0,5.687
483,4.923,18.139,0.0,16.963,5.563,18.199,0.0,30.332,10.309,0.0,14.909,119.837,9.718,0.0,0.0,4.992,0.0,11.862,69.772,0.0,0.0,22.994,84.6,5.317,19.901,0.0,5.907,5.687,0.0,0.0,0.0,0.0,30.332,6.066,23.26,16.322,6.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,5.317,23.087,0.0,0.0,4.795,10.114,11.127,53.523,0.0,0.0,0.0,11.375
484,22.78,23.44,0.0,16.958,0.0,25.309,26.838,0.0,5.317,9.474,19.703,150.179,23.986,0.0,5.317,0.0,26.689,13.717,62.484,0.0,0.0,17.626,107.77,14.791,10.114,0.0,0.0,5.687,11.939,9.589,0.0,0.0,12.133,26.335,23.527,35.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.667,0.0,5.317,30.579,0.0,0.0,19.063,10.114,32.253,46.806,0.0,0.0,0.0,5.687
485,27.129,5.563,0.0,0.0,18.199,0.0,0.0,0.0,0.0,5.734,25.023,82.604,14.641,0.0,0.0,5.734,0.0,0.0,43.991,0.0,0.0,17.282,129.37,5.734,25.023,0.0,5.907,11.375,0.0,0.0,0.0,0.0,0.0,0.0,12.133,21.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.667,0.0,5.734,15.754,0.0,0.0,0.0,20.229,10.358,18.199,0.0,0.0,0.0,11.375
486,0.0,22.998,0.0,11.836,23.969,12.133,12.133,12.133,13.847,0.0,20.426,129.855,20.426,0.0,0.0,11.836,26.689,0.0,47.525,0.0,22.998,0.0,80.92,20.426,0.0,22.998,0.0,0.0,0.0,0.0,0.0,0.0,25.98,60.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.667,0.0,0.0,20.426,22.998,0.0,12.842,11.836,24.974,36.398,0.0,0.0,0.0,0.0
487,5.601,5.415,0.0,23.537,51.367,11.994,5.573,0.0,12.844,6.423,9.901,132.915,9.901,0.0,0.0,23.169,70.312,0.0,11.146,0.0,12.344,5.783,37.3,5.107,4.795,0.0,0.0,0.0,0.0,0.0,0.0,6.423,23.99,62.699,18.257,0.0,11.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,16.491,0.0,0.0,4.795,35.512,64.711,11.146,0.0,0.0,0.0,0.0
488,0.0,18.269,0.0,27.549,0.0,6.066,36.398,0.0,10.309,11.601,9.185,119.653,9.185,0.0,0.0,4.992,0.0,11.862,64.431,0.0,0.0,28.907,41.46,5.317,9.787,0.0,5.907,0.0,0.0,4.39,0.0,0.0,23.734,30.332,16.15,11.399,12.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.979,31.801,5.997,5.317,18.164,0.0,11.601,4.795,5.817,11.127,47.457,5.023,0.0,0.0,10.078
489,12.073,12.835,0.0,34.311,29.656,7.11,20.286,19.18,4.9,28.421,4.795,173.723,33.216,0.0,4.9,0.0,18.567,41.715,40.453,0.0,28.748,5.969,75.69,28.421,4.9,22.998,12.542,0.0,5.969,4.795,0.0,0.0,6.066,31.165,17.672,27.371,11.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.833,0.0,23.684,52.584,28.748,0.0,11.158,0.0,39.194,18.199,0.0,0.0,0.0,0.0
490,10.893,11.251,0.0,12.232,18.908,17.696,0.0,30.332,5.317,5.107,14.909,127.107,14.824,0.0,0.0,0.0,12.842,11.862,69.772,0.0,0.0,17.344,92.47,10.423,10.114,0.0,0.0,5.687,5.969,4.795,0.0,0.0,30.332,24.471,24.365,10.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.333,0.0,5.317,22.544,0.0,0.0,6.421,10.114,22.342,48.531,0.0,0.0,0.0,11.375
491,40.606,11.033,0.0,28.833,12.133,0.0,0.0,0.0,4.984,0.0,36.244,134.488,31.449,0.0,9.551,0.0,12.353,0.0,58.009,0.0,11.437,11.033,58.02,10.091,4.567,0.0,0.0,0.0,18.042,4.795,26.342,0.0,0.0,36.398,0.0,27.848,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.386,14.281,0.0,5.69,14.658,5.75,0.0,12.353,0.0,11.127,41.193,0.0,16.721,0.0,26.342
492,0.0,5.948,0.0,24.052,5.517,32.104,6.327,0.0,19.936,10.471,0.0,104.983,4.737,0.0,19.936,5.918,32.104,12.341,6.327,0.0,5.88,17.112,89.71,15.455,0.0,5.647,11.828,0.0,0.0,4.984,9.968,0.0,19.262,18.76,0.0,12.934,5.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,10.471,26.543,5.88,0.0,0.0,5.918,32.104,6.327,0.0,11.164,0.0,5.948
493,0.0,5.948,0.0,23.651,5.563,6.327,0.0,30.332,19.936,10.471,0.0,102.857,4.737,0.0,19.936,0.0,6.607,5.734,42.223,0.0,5.88,17.112,89.71,15.455,0.0,5.647,11.828,0.0,0.0,4.984,9.968,0.0,30.332,5.563,0.0,6.327,12.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.833,0.0,10.471,19.936,5.88,0.0,6.607,0.0,5.563,36.659,0.0,11.164,0.0,5.948
494,17.215,23.598,0.0,30.043,19.156,6.197,4.567,18.871,4.9,4.737,19.086,148.732,19.028,0.0,9.467,0.0,12.966,44.733,33.867,0.0,5.75,22.56,75.01,24.21,4.795,11.567,5.429,0.0,5.969,9.185,0.0,0.0,0.0,20.038,32.376,16.945,17.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.704,50.963,0.0,15.066,60.376,5.75,0.0,0.0,5.817,23.324,17.058,0.0,10.903,0.0,10.078
495,0.0,0.0,0.0,0.0,42.225,15.917,11.337,6.066,53.353,4.992,0.0,133.947,0.0,0.0,9.8,4.992,6.924,38.543,45.099,0.0,0.0,28.533,30.87,15.117,0.0,0.0,0.0,0.0,0.0,4.992,0.0,11.337,12.133,32.171,31.056,16.593,10.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115,38.448,1.771,15.206,43.027,0.0,11.337,0.0,6.924,4.877,35.324,0.0,5.821,0.0,11.375
496,10.8,5.753,0.0,5.156,39.353,0.0,20.416,32.047,14.952,9.474,4.209,142.245,13.683,0.0,14.952,0.0,24.757,14.22,41.217,0.0,11.499,21.833,77.1,14.458,9.193,5.156,0.0,0.0,0.0,4.984,0.0,0.0,0.0,25.98,23.39,47.499,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,43.204,-1.328,9.474,33.38,11.499,0.0,16.552,13.847,16.821,29.552,0.0,11.033,0.0,0.0
497,95.462,38.208,0.0,19.262,5.573,13.0,0.0,6.924,0.0,14.211,45.647,238.089,59.857,0.0,0.0,28.584,119.013,13.214,11.649,0.0,0.0,5.969,206.6,55.063,0.0,6.29,0.0,0.0,5.969,4.795,0.0,0.0,6.924,56.437,30.251,47.64,24.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,120.255,0.0,0.0,19.005,28.584,58.793,11.649,0.0,0.0,0.0,0.0
498,4.923,18.336,0.0,11.605,30.637,0.0,12.133,0.0,24.481,0.0,15.221,117.892,10.03,0.0,5.317,0.0,45.38,11.862,33.374,0.0,0.0,11.375,87.43,15.74,10.114,0.0,0.0,5.687,0.0,0.0,0.0,0.0,13.847,24.471,30.382,17.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.333,0.0,10.634,28.658,0.0,0.0,13.028,10.114,31.395,12.133,0.0,0.0,0.0,11.375
499,5.415,5.969,0.0,19.821,38.039,0.0,0.0,44.179,18.747,9.474,4.795,146.689,14.268,0.0,4.9,0.0,45.952,39.455,35.895,0.0,0.0,5.969,38.77,14.374,4.795,0.0,0.0,0.0,5.969,0.0,0.0,0.0,58.027,31.495,6.545,18.629,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.583,0.0,0.0,50.324,0.0,0.0,19.683,0.0,46.1,30.332,0.0,0.0,0.0,0.0
500,0.0,49.133,0.0,0.0,23.969,0.0,28.795,64.093,24.265,0.0,14.696,204.724,14.696,0.0,14.7,0.0,51.614,40.336,71.791,0.0,0.0,11.814,64.09,14.906,14.489,0.0,11.814,0.0,0.0,0.0,0.0,0.0,60.664,51.663,31.718,19.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.167,0.0,0.0,83.035,0.0,0.0,22.431,0.0,38.822,60.664,0.0,0.0,0.0,0.0
501,0.0,5.907,0.0,12.966,19.51,25.931,0.0,4.9,16.741,0.0,4.795,91.422,4.795,0.0,9.8,0.0,25.683,32.724,0.0,0.0,11.841,5.907,23.55,4.9,9.694,0.0,5.907,0.0,0.0,0.0,0.0,0.0,11.841,32.352,12.966,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.167,0.0,0.0,48.431,0.0,0.0,4.795,11.841,25.683,0.0,0.0,0.0,0.0,0.0
502,0.0,17.096,0.0,11.313,0.0,13.176,36.398,6.066,0.0,4.737,9.901,99.288,14.638,0.0,0.0,0.0,0.0,7.11,59.658,0.0,11.499,5.783,46.53,9.843,4.795,5.783,0.0,0.0,0.0,0.0,0.0,0.0,30.332,12.133,11.63,12.673,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.833,0.0,4.737,18.0,11.499,0.0,0.0,0.0,15.921,48.531,0.0,0.0,0.0,0.0
503,0.0,5.969,0.0,30.214,32.476,0.0,18.199,0.0,25.671,15.207,4.795,132.934,14.268,0.0,4.9,0.0,33.613,38.582,23.763,0.0,5.75,11.657,64.79,20.107,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,27.192,37.709,6.545,17.858,12.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.167,0.0,10.471,43.717,5.75,0.0,4.737,0.0,43.971,18.199,0.0,0.0,0.0,5.687
504,5.918,17.564,0.0,17.796,12.842,22.151,24.265,25.123,0.0,0.0,14.696,140.644,14.696,0.0,0.0,5.918,26.186,10.018,54.597,0.0,5.75,23.189,60.85,5.107,9.589,0.0,0.0,11.814,0.0,10.018,0.0,0.0,37.964,42.819,0.0,11.375,11.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.167,0.0,10.018,16.921,5.75,0.0,9.589,5.918,26.186,54.597,0.0,0.0,0.0,11.375
505,11.249,5.824,0.0,5.563,0.0,6.197,0.0,4.984,15.181,0.0,9.589,59.627,0.0,0.0,20.165,0.0,0.0,0.0,27.035,0.0,11.388,0.0,94.4,5.099,14.877,5.824,0.0,5.559,5.69,4.795,4.984,0.0,0.0,0.0,6.197,0.0,5.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.167,0.0,11.249,20.165,0.0,0.0,0.0,0.0,0.0,15.786,0.0,11.388,0.0,0.0
